Index,Episode,Step,Name,Channel,Position,Is Alive
80,0,2,Predador_1,"[1, 0, 1]","(0, 4)",True
81,0,2,Prey_8,"[0, 1, 1]","(0, 6)",True
82,0,2,Predador_5,"[1, 0, 1]","(7, 5)",True
83,0,2,Predador_13,"[1, 0, 0]","(1, 1)",True
84,0,2,Prey_7,"[0, 1, 1]","(9, 6)",True
85,0,2,Predador_2,"[1, 0, 1]","(3, 4)",True
86,0,2,Predador_14,"[1, 0, 1]","(8, 7)",True
87,0,3,Predador_4,"[1, 0, 1]","(8, 5)",True
88,0,3,Predador_9,"[1, 0, 1]","(7, 4)",True
89,0,3,Prey_13,"[0, 1, 1]","(8, 9)",True
90,0,3,Predador_7,"[1, 0, 1]","(6, 8)",True
91,0,3,Predador_11,"[1, 0, 1]","(0, 3)",True
92,0,3,Predador_3,"[1, 0, 1]","(2, 5)",True
93,0,3,Predador_0,"[1, 0, 1]","(1, 7)",True
94,0,3,Predador_10,"[1, 0, 1]","(1, 5)",True
95,0,3,Predador_12,"[1, 0, 0]","(4, 0)",True
96,0,3,Predador_6,"[1, 0, 1]","(2, 6)",True
97,0,3,Predador_8,"[1, 0, 1]","(6, 3)",True
98,0,3,Prey_2,"[0, 1, 1]","(8, 8)",True
99,0,3,Prey_22,"[0, 1, 1]","(9, 8)",True
100,0,3,Prey_19,"[0, 1, 1]","(9, 7)",True
101,0,3,Predador_1,"[1, 0, 1]","(0, 5)",True
102,0,3,Prey_8,"[0, 1, 1]","(0, 7)",True
103,0,3,Predador_5,"[1, 0, 1]","(6, 6)",True
104,0,3,Predador_13,"[1, 0, 0]","(1, 2)",True
105,0,3,Prey_7,"[0, 1, 1]","(8, 6)",True
106,0,3,Predador_2,"[1, 0, 1]","(3, 5)",True
107,0,3,Predador_14,"[1, 0, 1]","(8, 8)",True
108,0,4,Predador_4,"[1, 0, 1]","(8, 6)",True
109,0,4,Predador_9,"[1, 0, 1]","(7, 5)",True
110,0,4,Prey_13,"[0, 1, 1]","(9, 9)",True
111,0,4,Predador_7,"[1, 0, 1]","(7, 7)",True
112,0,4,Predador_11,"[1, 0, 0]","(1, 3)",True
113,0,4,Predador_3,"[1, 0, 1]","(1, 6)",True
114,0,4,Predador_0,"[1, 0, 0]","(0, 7)",True
115,0,4,Predador_10,"[1, 0, 0]","(2, 5)",True
116,0,4,Predador_12,"[1, 0, 0]","(4, 1)",True
117,0,4,Predador_6,"[1, 0, 0]","(1, 7)",True
118,0,4,Predador_8,"[1, 0, 0]","(5, 4)",True
119,0,4,Prey_22,"[0, 1, 1]","(8, 9)",True
120,0,4,Prey_19,"[0, 1, 1]","(9, 8)",True
121,0,4,Predador_1,"[1, 0, 0]","(0, 6)",True
122,0,4,Predador_5,"[1, 0, 1]","(6, 7)",True
123,0,4,Predador_13,"[1, 0, 0]","(2, 1)",True
124,0,4,Predador_2,"[1, 0, 0]","(3, 6)",True
125,0,4,Predador_14,"[1, 0, 1]","(9, 8)",True
126,0,5,Predador_4,"[1, 0, 1]","(8, 7)",True
127,0,5,Predador_9,"[1, 0, 1]","(6, 6)",True
128,0,5,Prey_13,"[0, 1, 1]","(9, 9)",True
129,0,5,Predador_7,"[1, 0, 1]","(8, 8)",True
130,0,5,Predador_11,"[1, 0, 0]","(2, 3)",True
131,0,5,Predador_3,"[1, 0, 0]","(2, 6)",True
132,0,5,Predador_0,"[1, 0, 0]","(0, 8)",True
133,0,5,Predador_10,"[1, 0, 0]","(3, 5)",True
134,0,5,Predador_12,"[1, 0, 0]","(3, 2)",True
135,0,5,Predador_6,"[1, 0, 0]","(1, 8)",True
136,0,5,Predador_8,"[1, 0, 0]","(6, 5)",True
137,0,5,Prey_22,"[0, 1, 1]","(7, 9)",True
138,0,5,Predador_1,"[1, 0, 0]","(0, 7)",True
139,0,5,Predador_5,"[1, 0, 1]","(7, 8)",True
140,0,5,Predador_13,"[1, 0, 0]","(1, 0)",True
141,0,5,Predador_2,"[1, 0, 1]","(4, 6)",True
142,0,5,Predador_14,"[1, 0, 1]","(9, 9)",True
143,0,6,Predador_4,"[1, 0, 1]","(8, 7)",True
144,0,6,Predador_9,"[1, 0, 1]","(5, 7)",True
145,0,6,Predador_7,"[1, 0, 1]","(7, 9)",True
146,0,6,Predador_11,"[1, 0, 0]","(1, 3)",True
147,0,6,Predador_3,"[1, 0, 0]","(2, 7)",True
148,0,6,Predador_0,"[1, 0, 0]","(0, 9)",True
149,0,6,Predador_10,"[1, 0, 0]","(3, 6)",True
150,0,6,Predador_12,"[1, 0, 0]","(2, 3)",True
151,0,6,Predador_6,"[1, 0, 0]","(1, 9)",True
152,0,6,Predador_8,"[1, 0, 0]","(6, 6)",True
153,0,6,Predador_1,"[1, 0, 0]","(1, 7)",True
154,0,6,Predador_5,"[1, 0, 1]","(8, 8)",True
155,0,6,Predador_13,"[1, 0, 0]","(1, 1)",True
156,0,6,Predador_2,"[1, 0, 1]","(5, 6)",True
157,0,6,Predador_14,"[1, 0, 1]","(9, 8)",True
158,1,0,Prey_14,"[0, 1, 1]","(5, 6)",True
159,1,0,Predador_13,"[1, 0, 1]","(6, 1)",True
160,1,0,Predador_4,"[1, 0, 1]","(9, 4)",True
161,1,0,Predador_2,"[1, 0, 1]","(4, 1)",True
162,1,0,Predador_3,"[1, 0, 1]","(4, 2)",True
163,1,0,Prey_9,"[0, 1, 1]","(6, 6)",True
164,1,0,Predador_7,"[1, 0, 1]","(6, 3)",True
165,1,0,Prey_15,"[0, 1, 1]","(1, 0)",True
166,1,0,Prey_13,"[0, 1, 1]","(2, 4)",True
167,1,0,Predador_6,"[1, 0, 1]","(4, 8)",True
168,1,0,Predador_14,"[1, 0, 1]","(3, 8)",True
169,1,0,Prey_23,"[0, 1, 1]","(0, 9)",True
170,1,0,Predador_1,"[1, 0, 1]","(8, 0)",True
171,1,0,Prey_7,"[0, 1, 1]","(1, 1)",True
172,1,0,Predador_0,"[1, 0, 1]","(9, 6)",True
173,1,0,Prey_1,"[0, 1, 1]","(0, 6)",True
174,1,0,Prey_5,"[0, 1, 1]","(1, 5)",True
175,1,0,Predador_10,"[1, 0, 1]","(8, 2)",True
176,1,0,Predador_11,"[1, 0, 1]","(1, 5)",True
177,1,0,Prey_27,"[0, 1, 1]","(8, 4)",True
178,1,0,Prey_4,"[0, 1, 1]","(7, 7)",True
179,1,0,Prey_11,"[0, 1, 1]","(8, 9)",True
180,1,0,Prey_28,"[0, 1, 1]","(6, 9)",True
181,1,0,Prey_2,"[0, 1, 1]","(1, 9)",True
182,1,0,Prey_3,"[0, 1, 1]","(9, 9)",True
183,1,0,Prey_22,"[0, 1, 1]","(6, 5)",True
184,1,0,Predador_9,"[1, 0, 1]","(0, 2)",True
185,1,0,Prey_20,"[0, 1, 1]","(2, 2)",True
186,1,0,Prey_19,"[0, 1, 1]","(7, 9)",True
187,1,0,Predador_5,"[1, 0, 1]","(1, 9)",True
188,1,0,Prey_25,"[0, 1, 1]","(9, 2)",True
189,1,0,Predador_12,"[1, 0, 1]","(3, 2)",True
190,1,0,Predador_8,"[1, 0, 1]","(8, 8)",True
191,1,0,Prey_10,"[0, 1, 1]","(5, 9)",True
192,1,1,Prey_14,"[0, 1, 1]","(4, 6)",True
193,1,1,Predador_13,"[1, 0, 1]","(7, 2)",True
194,1,1,Predador_4,"[1, 0, 1]","(8, 4)",True
195,1,1,Predador_2,"[1, 0, 1]","(4, 1)",True
196,1,1,Predador_3,"[1, 0, 1]","(3, 3)",True
197,1,1,Prey_9,"[0, 1, 1]","(5, 5)",True
198,1,1,Predador_7,"[1, 0, 1]","(6, 4)",True
199,1,1,Prey_15,"[0, 1, 1]","(0, 0)",True
200,1,1,Prey_13,"[0, 1, 1]","(3, 5)",True
201,1,1,Predador_6,"[1, 0, 1]","(5, 9)",True
202,1,1,Predador_14,"[1, 0, 1]","(4, 7)",True
203,1,1,Prey_23,"[0, 1, 1]","(0, 9)",True
204,1,1,Predador_1,"[1, 0, 1]","(8, 1)",True
205,1,1,Prey_7,"[0, 1, 1]","(1, 0)",True
206,1,1,Predador_0,"[1, 0, 1]","(8, 6)",True
207,1,1,Prey_1,"[0, 1, 1]","(0, 7)",True
208,1,1,Predador_10,"[1, 0, 1]","(9, 2)",True
209,1,1,Predador_11,"[1, 0, 1]","(2, 5)",True
210,1,1,Prey_24,"[0, 1, 1]","(7, 8)",True
211,1,1,Prey_4,"[0, 1, 1]","(6, 7)",True
212,1,1,Prey_11,"[0, 1, 1]","(9, 8)",True
213,1,1,Prey_28,"[0, 1, 1]","(6, 8)",True
214,1,1,Prey_3,"[0, 1, 1]","(8, 9)",True
215,1,1,Prey_22,"[0, 1, 1]","(6, 6)",True
216,1,1,Predador_9,"[1, 0, 1]","(1, 1)",True
217,1,1,Prey_20,"[0, 1, 1]","(1, 3)",True
218,1,1,Prey_19,"[0, 1, 1]","(6, 9)",True
219,1,1,Predador_5,"[1, 0, 1]","(0, 9)",True
220,1,1,Predador_12,"[1, 0, 1]","(2, 1)",True
221,1,1,Predador_8,"[1, 0, 1]","(7, 8)",True
222,1,2,Prey_14,"[0, 1, 1]","(3, 6)",True
223,1,2,Predador_13,"[1, 0, 1]","(6, 3)",True
224,1,2,Predador_4,"[1, 0, 1]","(7, 5)",True
225,1,2,Predador_2,"[1, 0, 1]","(3, 2)",True
226,1,2,Predador_3,"[1, 0, 1]","(4, 4)",True
227,1,2,Prey_9,"[0, 1, 1]","(5, 6)",True
228,1,2,Predador_7,"[1, 0, 1]","(6, 5)",True
229,1,2,Prey_15,"[0, 1, 1]","(0, 1)",True
230,1,2,Prey_13,"[0, 1, 1]","(4, 6)",True
231,1,2,Predador_6,"[1, 0, 1]","(6, 9)",True
232,1,2,Predador_14,"[1, 0, 1]","(4, 6)",True
233,1,2,Prey_7,"[0, 1, 1]","(0, 0)",True
234,1,2,Predador_0,"[1, 0, 1]","(7, 6)",True
235,1,2,Prey_1,"[0, 1, 1]","(0, 6)",True
236,1,2,Predador_10,"[1, 0, 1]","(8, 3)",True
237,1,2,Predador_11,"[1, 0, 1]","(3, 6)",True
238,1,2,Prey_11,"[0, 1, 1]","(9, 9)",True
239,1,2,Prey_28,"[0, 1, 1]","(5, 9)",True
240,1,2,Prey_3,"[0, 1, 1]","(8, 8)",True
241,1,2,Prey_22,"[0, 1, 1]","(7, 7)",True
242,1,2,Predador_9,"[1, 0, 1]","(0, 0)",True
243,1,2,Predador_5,"[1, 0, 1]","(0, 8)",True
244,1,2,Predador_12,"[1, 0, 1]","(1, 1)",True
245,1,2,Predador_8,"[1, 0, 1]","(8, 8)",True
246,1,3,Predador_13,"[1, 0, 1]","(6, 4)",True
247,1,3,Predador_4,"[1, 0, 1]","(6, 6)",True
248,1,3,Predador_2,"[1, 0, 1]","(2, 2)",True
249,1,3,Predador_3,"[1, 0, 1]","(5, 5)",True
250,1,3,Prey_9,"[0, 1, 1]","(4, 7)",True
251,1,3,Predador_7,"[1, 0, 1]","(6, 5)",True
252,1,3,Prey_15,"[0, 1, 1]","(0, 2)",True
253,1,3,Predador_6,"[1, 0, 1]","(5, 9)",True
254,1,3,Predador_14,"[1, 0, 1]","(4, 7)",True
255,1,3,Predador_0,"[1, 0, 1]","(7, 7)",True
256,1,3,Prey_1,"[0, 1, 1]","(0, 5)",True
257,1,3,Predador_10,"[1, 0, 1]","(7, 4)",True
258,1,3,Predador_11,"[1, 0, 1]","(4, 6)",True
259,1,3,Prey_4,"[0, 1, 1]","(5, 8)",True
260,1,3,Prey_11,"[0, 1, 1]","(8, 9)",True
261,1,3,Predador_9,"[1, 0, 1]","(0, 1)",True
262,1,3,Prey_20,"[0, 1, 1]","(1, 4)",True
263,1,3,Predador_5,"[1, 0, 1]","(0, 7)",True
264,1,3,Predador_12,"[1, 0, 1]","(0, 2)",True
265,1,4,Predador_13,"[1, 0, 0]","(7, 3)",True
266,1,4,Predador_4,"[1, 0, 1]","(5, 7)",True
267,1,4,Predador_2,"[1, 0, 1]","(1, 3)",True
268,1,4,Predador_3,"[1, 0, 1]","(6, 6)",True
269,1,4,Predador_7,"[1, 0, 1]","(7, 6)",True
270,1,4,Predador_6,"[1, 0, 1]","(5, 8)",True
271,1,4,Predador_14,"[1, 0, 1]","(3, 6)",True
272,1,4,Predador_1,"[1, 0, 0]","(8, 0)",True
273,1,4,Predador_0,"[1, 0, 1]","(7, 8)",True
274,1,4,Prey_1,"[0, 1, 1]","(0, 6)",True
275,1,4,Predador_10,"[1, 0, 0]","(7, 5)",True
276,1,4,Predador_11,"[1, 0, 1]","(3, 5)",True
277,1,4,Prey_11,"[0, 1, 1]","(9, 9)",True
278,1,4,Predador_9,"[1, 0, 1]","(1, 2)",True
279,1,4,Prey_20,"[0, 1, 1]","(1, 5)",True
280,1,4,Predador_5,"[1, 0, 1]","(0, 6)",True
281,1,4,Predador_8,"[1, 0, 0]","(9, 9)",True
282,1,5,Predador_13,"[1, 0, 0]","(8, 3)",True
283,1,5,Predador_4,"[1, 0, 1]","(4, 6)",True
284,1,5,Predador_2,"[1, 0, 1]","(1, 4)",True
285,1,5,Predador_3,"[1, 0, 0]","(5, 5)",True
286,1,5,Predador_7,"[1, 0, 0]","(6, 7)",True
287,1,5,Predador_6,"[1, 0, 1]","(4, 7)",True
288,1,5,Predador_14,"[1, 0, 1]","(2, 5)",True
289,1,5,Predador_1,"[1, 0, 0]","(7, 1)",True
290,1,5,Predador_0,"[1, 0, 0]","(7, 7)",True
291,1,5,Predador_10,"[1, 0, 0]","(8, 5)",True
292,1,5,Predador_11,"[1, 0, 1]","(2, 4)",True
293,1,5,Predador_9,"[1, 0, 1]","(1, 3)",True
294,1,5,Prey_20,"[0, 1, 1]","(2, 6)",True
295,1,5,Predador_5,"[1, 0, 1]","(1, 6)",True
296,1,5,Predador_12,"[1, 0, 1]","(0, 3)",True
297,1,5,Predador_8,"[1, 0, 0]","(9, 8)",True
298,1,6,Predador_13,"[1, 0, 0]","(7, 4)",True
299,1,6,Predador_4,"[1, 0, 1]","(3, 6)",True
300,1,6,Predador_2,"[1, 0, 1]","(1, 5)",True
301,1,6,Predador_3,"[1, 0, 1]","(4, 6)",True
302,1,6,Predador_7,"[1, 0, 1]","(5, 8)",True
303,1,6,Predador_6,"[1, 0, 1]","(3, 7)",True
304,1,6,Predador_14,"[1, 0, 1]","(2, 6)",True
305,1,6,Predador_1,"[1, 0, 0]","(6, 2)",True
306,1,6,Predador_0,"[1, 0, 0]","(6, 8)",True
307,1,6,Predador_10,"[1, 0, 0]","(8, 4)",True
308,1,6,Predador_11,"[1, 0, 1]","(2, 5)",True
309,1,6,Predador_9,"[1, 0, 1]","(2, 2)",True
310,1,6,Predador_5,"[1, 0, 1]","(0, 5)",True
311,1,6,Predador_12,"[1, 0, 1]","(1, 3)",True
312,1,6,Predador_8,"[1, 0, 0]","(8, 7)",True
313,2,0,Predador_5,"[1, 0, 1]","(2, 9)",True
314,2,0,Predador_11,"[1, 0, 1]","(2, 2)",True
315,2,0,Prey_11,"[0, 1, 1]","(5, 6)",True
316,2,0,Predador_7,"[1, 0, 1]","(4, 3)",True
317,2,0,Prey_7,"[0, 1, 1]","(3, 8)",True
318,2,0,Predador_12,"[1, 0, 1]","(5, 3)",True
319,2,0,Prey_24,"[0, 1, 1]","(9, 4)",True
320,2,0,Prey_25,"[0, 1, 1]","(7, 9)",True
321,2,0,Prey_15,"[0, 1, 1]","(8, 6)",True
322,2,0,Prey_0,"[0, 1, 1]","(6, 8)",True
323,2,0,Predador_13,"[1, 0, 1]","(0, 2)",True
324,2,0,Prey_27,"[0, 1, 1]","(8, 4)",True
325,2,0,Predador_6,"[1, 0, 1]","(8, 8)",True
326,2,0,Predador_3,"[1, 0, 1]","(6, 8)",True
327,2,0,Prey_28,"[0, 1, 1]","(5, 9)",True
328,2,0,Prey_2,"[0, 1, 1]","(4, 5)",True
329,2,0,Prey_9,"[0, 1, 1]","(9, 3)",True
330,2,0,Predador_14,"[1, 0, 0]","(0, 0)",True
331,2,0,Prey_14,"[0, 1, 1]","(8, 0)",True
332,2,0,Predador_10,"[1, 0, 1]","(2, 1)",True
333,2,0,Prey_29,"[0, 1, 1]","(1, 6)",True
334,2,0,Predador_8,"[1, 0, 1]","(6, 3)",True
335,2,0,Prey_22,"[0, 1, 1]","(6, 7)",True
336,2,0,Prey_12,"[0, 1, 1]","(3, 5)",True
337,2,0,Prey_13,"[0, 1, 1]","(2, 5)",True
338,2,0,Predador_1,"[1, 0, 1]","(1, 6)",True
339,2,0,Prey_23,"[0, 1, 1]","(5, 5)",True
340,2,0,Predador_4,"[1, 0, 0]","(1, 1)",True
341,2,0,Prey_6,"[0, 1, 1]","(0, 9)",True
342,2,0,Prey_17,"[0, 1, 1]","(3, 7)",True
343,2,0,Prey_3,"[0, 1, 1]","(3, 6)",True
344,2,0,Prey_26,"[0, 1, 1]","(9, 6)",True
345,2,0,Prey_5,"[0, 1, 1]","(5, 1)",True
346,2,0,Prey_16,"[0, 1, 1]","(9, 2)",True
347,2,0,Predador_2,"[1, 0, 1]","(8, 4)",True
348,2,0,Prey_4,"[0, 1, 1]","(4, 9)",True
349,2,1,Predador_5,"[1, 0, 1]","(3, 8)",True
350,2,1,Predador_11,"[1, 0, 1]","(3, 3)",True
351,2,1,Prey_11,"[0, 1, 1]","(4, 6)",True
352,2,1,Predador_7,"[1, 0, 1]","(4, 4)",True
353,2,1,Predador_12,"[1, 0, 1]","(5, 4)",True
354,2,1,Prey_24,"[0, 1, 1]","(9, 5)",True
355,2,1,Prey_25,"[0, 1, 1]","(8, 9)",True
356,2,1,Prey_15,"[0, 1, 1]","(7, 6)",True
357,2,1,Predador_13,"[1, 0, 1]","(0, 3)",True
358,2,1,Predador_6,"[1, 0, 1]","(8, 9)",True
359,2,1,Prey_21,"[0, 1, 1]","(4, 0)",True
360,2,1,Prey_28,"[0, 1, 1]","(6, 9)",True
361,2,1,Prey_2,"[0, 1, 1]","(5, 6)",True
362,2,1,Prey_9,"[0, 1, 1]","(9, 4)",True
363,2,1,Predador_14,"[1, 0, 0]","(0, 1)",True
364,2,1,Prey_14,"[0, 1, 1]","(9, 0)",True
365,2,1,Predador_10,"[1, 0, 1]","(3, 0)",True
366,2,1,Predador_8,"[1, 0, 1]","(7, 4)",True
367,2,1,Prey_22,"[0, 1, 1]","(5, 7)",True
368,2,1,Prey_12,"[0, 1, 1]","(3, 5)",True
369,2,1,Prey_13,"[0, 1, 1]","(2, 6)",True
370,2,1,Predador_1,"[1, 0, 1]","(2, 6)",True
371,2,1,Prey_23,"[0, 1, 1]","(6, 6)",True
372,2,1,Predador_4,"[1, 0, 1]","(2, 1)",True
373,2,1,Prey_6,"[0, 1, 1]","(1, 9)",True
374,2,1,Prey_17,"[0, 1, 1]","(4, 8)",True
375,2,1,Prey_3,"[0, 1, 1]","(3, 7)",True
376,2,1,Prey_26,"[0, 1, 1]","(9, 7)",True
377,2,1,Prey_5,"[0, 1, 1]","(4, 1)",True
378,2,1,Prey_16,"[0, 1, 1]","(8, 1)",True
379,2,1,Predador_2,"[1, 0, 1]","(9, 4)",True
380,2,1,Prey_4,"[0, 1, 1]","(5, 9)",True
381,2,2,Predador_5,"[1, 0, 1]","(4, 8)",True
382,2,2,Predador_11,"[1, 0, 1]","(3, 4)",True
383,2,2,Prey_11,"[0, 1, 1]","(4, 7)",True
384,2,2,Predador_7,"[1, 0, 1]","(3, 5)",True
385,2,2,Predador_12,"[1, 0, 1]","(6, 5)",True
386,2,2,Prey_24,"[0, 1, 1]","(9, 6)",True
387,2,2,Prey_15,"[0, 1, 1]","(8, 6)",True
388,2,2,Predador_13,"[1, 0, 1]","(0, 4)",True
389,2,2,Predador_6,"[1, 0, 1]","(7, 8)",True
390,2,2,Predador_3,"[1, 0, 1]","(5, 7)",True
391,2,2,Prey_21,"[0, 1, 1]","(5, 1)",True
392,2,2,Prey_28,"[0, 1, 1]","(7, 9)",True
393,2,2,Prey_2,"[0, 1, 1]","(4, 6)",True
394,2,2,Predador_14,"[1, 0, 1]","(1, 1)",True
395,2,2,Prey_14,"[0, 1, 1]","(9, 1)",True
396,2,2,Predador_10,"[1, 0, 1]","(4, 1)",True
397,2,2,Predador_8,"[1, 0, 1]","(8, 5)",True
398,2,2,Predador_1,"[1, 0, 1]","(3, 7)",True
399,2,2,Predador_9,"[1, 0, 1]","(5, 1)",True
400,2,2,Predador_4,"[1, 0, 0]","(2, 2)",True
401,2,2,Prey_6,"[0, 1, 1]","(0, 9)",True
402,2,2,Prey_26,"[0, 1, 1]","(9, 8)",True
403,2,2,Prey_16,"[0, 1, 1]","(9, 0)",True
404,2,2,Predador_2,"[1, 0, 1]","(9, 5)",True
405,2,2,Predador_0,"[1, 0, 1]","(8, 2)",True
406,2,2,Prey_4,"[0, 1, 1]","(6, 9)",True
407,2,3,Predador_5,"[1, 0, 1]","(4, 7)",True
408,2,3,Predador_11,"[1, 0, 1]","(4, 5)",True
409,2,3,Predador_7,"[1, 0, 1]","(4, 6)",True
410,2,3,Predador_12,"[1, 0, 1]","(6, 6)",True
411,2,3,Prey_24,"[0, 1, 1]","(9, 7)",True
412,2,3,Prey_15,"[0, 1, 1]","(8, 7)",True
413,2,3,Predador_13,"[1, 0, 0]","(0, 5)",True
414,2,3,Predador_6,"[1, 0, 1]","(8, 7)",True
415,2,3,Prey_28,"[0, 1, 1]","(8, 9)",True
416,2,3,Predador_14,"[1, 0, 0]","(2, 1)",True
417,2,3,Prey_14,"[0, 1, 1]","(8, 0)",True
418,2,3,Predador_10,"[1, 0, 0]","(4, 2)",True
419,2,3,Predador_8,"[1, 0, 1]","(9, 6)",True
420,2,3,Predador_1,"[1, 0, 1]","(4, 8)",True
421,2,3,Predador_9,"[1, 0, 1]","(6, 0)",True
422,2,3,Predador_4,"[1, 0, 0]","(3, 2)",True
423,2,3,Prey_6,"[0, 1, 1]","(0, 8)",True
424,2,3,Prey_26,"[0, 1, 1]","(9, 9)",True
425,2,3,Prey_16,"[0, 1, 1]","(9, 1)",True
426,2,3,Predador_2,"[1, 0, 1]","(8, 6)",True
427,2,3,Predador_0,"[1, 0, 1]","(9, 1)",True
428,2,4,Predador_5,"[1, 0, 1]","(5, 8)",True
429,2,4,Predador_11,"[1, 0, 0]","(5, 4)",True
430,2,4,Predador_7,"[1, 0, 1]","(4, 7)",True
431,2,4,Predador_12,"[1, 0, 1]","(7, 7)",True
432,2,4,Prey_24,"[0, 1, 1]","(9, 8)",True
433,2,4,Predador_13,"[1, 0, 1]","(1, 6)",True
434,2,4,Predador_6,"[1, 0, 1]","(9, 8)",True
